Area Fips,State Name,Annual Avg Emplvl,Annual Avg Estabs,Annual Avg Wkly Wage,Avg Annual Pay,Total Annual Wages
51137,Virginia,9594,1030,946,49188,471933812
51029,Virginia,3114,500,958,49796,155057656
51590,Virginia,24837,1831,960,49929,1240111282
51171,Virginia,13484,1152,961,49986,674040548
51678,Virginia,5378,310,962,50009,268949416
51113,Virginia,3095,476,964,50151,155196053
51083,Virginia,11850,1022,966,50234,595302068
51025,Virginia,3307,527,969,50409,166695088
51660,Virginia,31039,1754,969,50381,1563760391
51127,Virginia,6055,585,974,50627,306527600
51117,Virginia,11719,1062,976,50731,594500067
51530,Virginia,2512,161,984,51168,128524762
51133,Virginia,2392,384,988,51362,122853440
51103,Virginia,4793,543,991,51518,246940625
51095,Virginia,30184,2261,1007,52359,1580415645
51001,Virginia,13149,1264,1012,52649,692276432
51135,Virginia,5406,476,1013,52671,284735958
51045,Virginia,760,146,1014,52718,40078925
51155,Virginia,14919,882,1014,52746,786928238
51187,Virginia,13387,1178,1015,52768,706398267
51177,Virginia,37842,3570,1019,52962,2004201018
51199,Virginia,22164,1733,1026,53363,1182708825
51183,Virginia,3215,298,1027,53408,171703345
51730,Virginia,11753,996,1030,53542,629300890
51051,Virginia,3390,326,1032,53653,181896903
51750,Virginia,5996,372,1039,54027,323959329
51830,Virginia,11822,576,1049,54523,644589842
51145,Virginia,8331,890,1051,54627,455098635
51161,Virginia,37445,2678,1056,54899,2055676802
51043,Virginia,3883,492,1060,55137,214120825
51085,Virginia,59513,4310,1072,55746,3317623112
51097,Virginia,1120,212,1085,56428,63222853
51017,Virginia,2231,258,1085,56442,125899632
51047,Virginia,16369,1591,1087,56499,924839461
51065,Virginia,4854,668,1100,57223,277790081
51165,Virginia,35104,2058,1101,57264,2010216180
51031,Virginia,18480,1798,1108,57594,1064320412
51580,Virginia,3728,293,1114,57912,215921550
51810,Virginia,179013,13794,1115,57981,10379324527
51093,Virginia,10060,926,1122,58356,587063026
51023,Virginia,11729,982,1122,58347,684341444
51680,Virginia,47689,2654,1129,58705,2799575630
51021,Virginia,1942,152,1131,58824,114246211
51550,Virginia,104662,6889,1131,58825,6156803426
51036,Virginia,1782,237,1136,59048,105193877
51101,Virginia,4201,492,1136,59062,248133713
51015,Virginia,29861,2031,1145,59516,1777188201
51081,Virginia,3810,259,1149,59759,227658214
51109,Virginia,10206,1111,1155,60052,612901300
51121,Virginia,43202,2613,1169,60810,2627115187
51069,Virginia,39388,2131,1194,62069,2444776742
51840,Virginia,24937,1480,1197,62266,1552716158
51027,Virginia,6056,555,1201,62429,378067736
51041,Virginia,145905,10284,1205,62685,9146102411
51770,Virginia,65679,3548,1206,62732,4120119965
51630,Virginia,24853,1766,1209,62880,1562746742
51775,Virginia,20481,1123,1219,63388,1298232666
51650,Virginia,50137,3180,1219,63365,3176963404
51071,Virginia,5892,445,1234,64150,377947704
51800,Virginia,36408,2195,1235,64230,2338459159
51149,Virginia,14930,668,1237,64331,960443963
51153,Virginia,143345,10632,1239,64447,9238180606
51061,Virginia,23810,2638,1257,65376,1556605311
51685,Virginia,3729,344,1285,66797,249079321
51670,Virginia,7284,546,1288,66996,487991221
51740,Virginia,43620,1876,1305,67867,2960346830
51700,Virginia,102308,4501,1306,67936,6950388751
51053,Virginia,10317,572,1318,68516,706877486
51179,Virginia,46071,3280,1322,68734,3166626176
51600,Virginia,24181,1798,1353,70382,1701879146
51087,Virginia,187647,12661,1357,70541,13236836668
51540,Virginia,36641,2587,1384,71984,2637545570
51710,Virginia,144085,6441,1393,72432,10436286841
51003,Virginia,64815,4185,1401,72866,4722827124
51000,Virginia,4106139,317533,1494,77671,318926582466
51760,Virginia,165947,9205,1604,83392,13838704677
51610,Virginia,12423,1054,1606,83495,1037268184
51683,Virginia,24891,1598,1626,84551,2104536828
51107,Virginia,198113,14735,1631,84788,16797557986
51510,Virginia,81341,6382,1760,91541,7446105060
51099,Virginia,13745,693,1821,94680,1301372835
51181,Virginia,2173,148,1907,99138,215460100
51999,Virginia,228311,49154,2184,113590,25933821516
51059,Virginia,636430,38934,2194,114100,72616362714
51075,Virginia,18663,1065,2278,118433,2210303507
51013,Virginia,179244,9629,2363,122856,22021349114
53069,Washington,726,132,867,45092,32729589
53047,Washington,17034,1627,934,48554,827082560
53049,Washington,6498,691,968,50311,326922246
53017,Washington,12545,1148,989,51441,645336394
53077,Washington,116547,6385,1002,52108,6073052118
53001,Washington,9436,696,1006,52291,493440001
53019,Washington,1713,271,1014,52738,90344019
53065,Washington,11512,1025,1023,53211,612579524
53055,Washington,6097,1049,1023,53170,324174807
53037,Washington,16775,1424,1042,54172,908742759
53043,Washington,2662,451,1045,54315,144607835
53003,Washington,6817,534,1048,54510,371601825
53059,Washington,2197,258,1063,55276,121422375
53071,Washington,29090,1804,1073,55812,1623578187
53009,Washington,24680,2286,1074,55860,1378643692
53027,Washington,23816,1854,1092,56803,1352847791
53021,Washington,37554,2379,1101,57266,2150592344
53007,Washington,44962,3251,1107,57540,2587088997
53045,Washington,14840,1240,1113,57899,859218702
53031,Washington,9107,1068,1127,58601,533653757
53041,Washington,27148,2236,1129,58706,1593753913
53029,Washington,18271,2142,1133,58929,1076711418
53023,Washington,652,70,1171,60868,39711390
53051,Washington,3194,344,1214,63126,201635835
53025,Washington,43158,2694,1222,63558,2743048285
53075,Washington,19125,1243,1241,64512,1233756694
53039,Washington,7194,819,1250,64979,467454773
53073,Washington,93430,7358,1253,65174,6089174363
53057,Washington,53884,3856,1257,65374,3522639497
53063,Washington,243161,15669,1259,65488,15924078275
53013,Washington,1495,184,1290,67059,100275900
53015,Washington,41235,2712,1300,67600,2787470900
53053,Washington,333492,20820,1354,70395,23476245900
53005,Washington,98668,5416,1362,70807,6986358690
53035,Washington,93571,6739,1377,71579,6697708211
53067,Washington,128824,8476,1385,72043,9280936697
53011,Washington,181713,15322,1398,72700,13210538872
53061,Washington,297617,20620,1537,79940,23791372357
53000,Washington,3594439,237649,1827,94985,341418489978
53033,Washington,1449785,82150,2544,132279,191775535527
53999,Washington,64213,9207,2684,139574,8962422959
54071,West Virginia,1496,228,778,40455,60507405
54101,West Virginia,1486,216,788,40951,60862759
54075,West Virginia,2975,344,791,41144,122421499
54105,West Virginia,708,106,806,41896,29655557
54089,West Virginia,2169,269,817,42494,92168456
54043,West Virginia,2423,340,820,42630,103311449
54027,West Virginia,4242,550,845,43955,186469749
54025,West Virginia,12789,1392,849,44155,564694648
54093,West Virginia,2837,282,873,45378,128757242
54083,West Virginia,10467,1002,879,45695,478285658
54007,West Virginia,3738,380,883,45932,171671307
54087,West Virginia,2885,357,888,46194,133271032
54065,West Virginia,3085,386,889,46239,142647472
54063,West Virginia,2046,317,904,47016,96179548
54019,West Virginia,10265,1186,916,47615,488766783
54031,West Virginia,6079,456,924,48062,292164712
54097,West Virginia,7673,833,932,48466,371864254
54021,West Virginia,1744,164,953,49564,86436353
54055,West Virginia,19314,1682,965,50193,969407418
54067,West Virginia,7321,827,979,50930,372861329
54023,West Virginia,3619,364,980,50941,184373934
54041,West Virginia,5743,540,987,51319,294721305
54013,West Virginia,1175,144,992,51568,60579204
54085,West Virginia,3008,263,999,51970,156316484
54029,West Virginia,9147,901,1009,52483,480074371
54009,West Virginia,7062,618,1010,52534,370998157
54035,West Virginia,7810,726,1018,52922,413333483
54015,West Virginia,1693,200,1027,53390,90376439
54049,West Virginia,17617,1724,1039,54020,951683841
54081,West Virginia,32322,2608,1043,54223,1752602837
54057,West Virginia,8694,704,1050,54612,474776390
54107,West Virginia,35511,2634,1051,54626,1939858296
54103,West Virginia,4878,453,1065,55398,270251690
54077,West Virginia,7208,884,1065,55402,399306682
54069,West Virginia,27100,1794,1074,55864,1513929221
54109,West Virginia,4345,444,1077,55988,243246308
54047,West Virginia,3934,382,1078,56048,220520859
54045,West Virginia,10504,1008,1090,56655,595114821
54011,West Virginia,52015,3362,1112,57829,3007996021
54003,West Virginia,38427,3687,1115,57976,2227840504
54001,West Virginia,3995,394,1118,58157,232346707
54000,West Virginia,695658,61700,1121,58280,40543189990
54091,West Virginia,3399,339,1123,58397,198497194
54095,West Virginia,1914,175,1140,59271,113420097
54053,West Virginia,6171,494,1146,59568,367580737
54099,West Virginia,8494,704,1152,59886,508655773
54059,West Virginia,4951,558,1169,60807,301060885
54037,West Virginia,17087,2314,1189,61812,1056153853
54039,West Virginia,97845,6860,1192,61997,6066064085
54073,West Virginia,2495,190,1228,63850,159316122
54033,West Virginia,37098,2482,1236,64286,2384899881
54079,West Virginia,21217,1894,1238,64360,1365532750
54051,West Virginia,10545,682,1251,65055,686007865
54061,West Virginia,59412,4162,1266,65814,3910155391
54017,West Virginia,1564,129,1284,66753,104417734
54005,West Virginia,4753,420,1419,73771,350612780
54999,West Virginia,27164,5147,1514,78712,2138162659
55037,Wisconsin,972,137,698,36280,35260929
55051,Wisconsin,1686,228,779,40528,68322959
55007,Wisconsin,4194,578,810,42107,176584483
55137,Wisconsin,5903,571,841,43716,258040826
55013,Wisconsin,5070,469,852,44320,224700320
55129,Wisconsin,5523,611,852,44282,244570929
55067,Wisconsin,7352,647,852,44327,325894960
55023,Wisconsin,6672,504,863,44881,299443081
55125,Wisconsin,8275,1010,868,45114,373309992
55078,Wisconsin,2002,110,871,45304,90713888
55041,Wisconsin,3244,301,876,45541,147712645
55115,Wisconsin,12343,1069,876,45528,561956547
55029,Wisconsin,14223,1422,877,45594,648470826
55107,Wisconsin,4597,386,886,46068,211768434
55077,Wisconsin,3942,396,893,46451,183122105
55011,Wisconsin,3616,401,895,46517,168208475
55001,Wisconsin,4412,444,895,46533,205280463
55083,Wisconsin,9125,932,898,46685,425977790
55103,Wisconsin,5963,542,900,46821,279189834
55123,Wisconsin,8718,828,905,47085,410479016
55093,Wisconsin,10512,1024,913,47483,499147941
55043,Wisconsin,17200,1509,913,47501,817022299
55119,Wisconsin,7832,538,919,47788,374255302
55095,Wisconsin,16162,1311,919,47798,772502641
55005,Wisconsin,21519,1569,923,47983,1032525236
55135,Wisconsin,18649,1385,928,48246,899732896
55113,Wisconsin,7250,701,931,48406,350919914
55099,Wisconsin,4876,434,940,48882,238325188
55061,Wisconsin,6742,575,946,49194,331672005
55047,Wisconsin,5899,534,952,49517,292100295
55091,Wisconsin,2463,270,955,49655,122297016
55003,Wisconsin,7940,627,963,50101,397797201
55019,Wisconsin,11379,956,964,50135,570487211
55111,Wisconsin,36498,2219,965,50177,1831366848
55065,Wisconsin,5068,510,968,50347,255163235
55053,Wisconsin,7758,488,971,50504,391815274
55127,Wisconsin,45268,3401,980,50949,2306330739
55015,Wisconsin,16250,1007,981,51037,829322978
55069,Wisconsin,9997,792,982,51054,510386686
55121,Wisconsin,12492,835,984,51189,639464735
55045,Wisconsin,15543,1156,989,51430,799390832
55057,Wisconsin,9256,736,998,51884,480237968
55075,Wisconsin,17599,1257,1006,52321,920814709
55021,Wisconsin,21963,1775,1013,52667,1156697338
55031,Wisconsin,16039,1215,1016,52809,847020274
55033,Wisconsin,18047,1151,1018,52935,955312904
55017,Wisconsin,26613,1963,1023,53189,1415508639
55071,Wisconsin,33444,1990,1030,53550,1790907525
55081,Wisconsin,21455,1335,1035,53839,1155092322
55085,Wisconsin,16637,1496,1036,53857,896040898
55055,Wisconsin,33615,2344,1042,54167,1820810164
55109,Wisconsin,36959,2832,1063,55261,2042409872
55049,Wisconsin,10688,722,1065,55369,591763503
55141,Wisconsin,36183,2131,1087,56502,2044400545
55097,Wisconsin,33088,1939,1094,56889,1882340568
55073,Wisconsin,70626,3960,1115,57976,4094548676
55035,Wisconsin,58758,3254,1117,58079,3412594742
55039,Wisconsin,45047,2535,1120,58238,2623451711
55131,Wisconsin,58417,3910,1121,58316,3406626761
55059,Wisconsin,74313,4341,1123,58409,4340550031
55063,Wisconsin,69521,3551,1124,58448,4063344130
55089,Wisconsin,41266,3167,1133,58909,2430968272
55105,Wisconsin,69595,3943,1142,59381,4132609256
55027,Wisconsin,36662,2002,1145,59552,2183270250
55101,Wisconsin,76342,5234,1176,61150,4668335509
55087,Wisconsin,108592,6053,1189,61834,6714732692
55009,Wisconsin,157834,7615,1218,63349,9998678074
55117,Wisconsin,61178,3046,1219,63379,3877374721
55000,Wisconsin,2944347,203377,1220,63460,186849296448
55139,Wisconsin,93556,4383,1238,64380,6023188184
55079,Wisconsin,469055,29416,1330,69142,32431290812
55133,Wisconsin,247891,14577,1346,69989,17349644101
55025,Wisconsin,359249,18084,1432,74481,26757109027
55999,Wisconsin,109732,27995,1882,97880,10740587296
56027,Wyoming,810,124,867,45079,36491059
56017,Wyoming,1924,262,897,46637,89753417
56015,Wyoming,4096,500,913,47489,194491721
56019,Wyoming,3387,536,948,49306,166998620
56041,Wyoming,8247,871,948,49290,406509627
56029,Wyoming,14258,1884,982,51058,727999392
56043,Wyoming,3571,438,991,51541,184075402
56003,Wyoming,4241,520,998,51909,220138634
56013,Wyoming,15557,1849,1013,52664,819317081
56031,Wyoming,3327,429,1024,53265,177197811
56001,Wyoming,17057,1666,1036,53849,918504993
56045,Wyoming,2431,286,1040,54063,131449505
56033,Wyoming,14406,1749,1094,56893,819619429
56011,Wyoming,2711,367,1105,57468,155781710
56007,Wyoming,6532,687,1160,60308,393910675
56021,Wyoming,48244,4736,1172,60961,2941017221
56025,Wyoming,40029,3966,1181,61394,2457527710
56000,Wyoming,282194,30572,1185,61635,17393152615
56023,Wyoming,7295,1211,1193,62019,452406886
56035,Wyoming,3906,603,1214,63149,246674683
56009,Wyoming,6322,664,1271,66114,418006647
56005,Wyoming,24836,2041,1286,66859,1660492822
56037,Wyoming,20698,1732,1313,68269,1412992702
56039,Wyoming,23822,2931,1585,82422,1963417381
56999,Wyoming,4487,520,1707,88786,398377487
